,MotionStatus,bndbox_angle,bndbox_xmax,bndbox_xmin,bndbox_ymax,bndbox_ymin,class,color,depth,difficult,filename,frame_id,from_video,height,id,occluded,score,velocity_x,velocity_y,width
11727,null,0,1290,1262,461,429,car,null,3,0,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,40,0,null,0,0,1920
11728,null,0,1264,1211,472,445,car,null,3,0,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,41,0,null,0,0,1920
11729,null,327,1478,1424,592,510,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,42,0,null,0,0,1920
11730,null,315,937,879,545,418,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,43,0,null,0,0,1920
11731,null,0,1920,1896,626,597,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,44,0,null,0,0,1920
11732,null,19,1912,1868,662,640,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,45,0,null,0,0,1920
11733,null,15,1843,1793,617,593,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,46,0,null,0,0,1920
11734,null,326,1851,1806,706,611,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,47,0,null,0,0,1920
11735,null,24,1546,1506,470,446,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,48,0,null,0,0,1920
11736,null,12,1503,1451,407,385,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,49,0,null,0,0,1920
11737,null,0,1477,1449,328,300,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,50,0,null,0,0,1920
11738,null,0,1450,1420,324,295,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,51,0,null,0,0,1920
11739,null,0,1552,1521,347,315,car,null,3,0,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,52,0,null,0,0,1920
11740,null,333,1645,1600,366,293,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,53,1,null,0,0,1920
11741,null,0,1638,1622,401,379,car,null,3,2,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,54,3,null,0,0,1920
11742,null,0,1618,1590,403,375,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,55,1,null,0,0,1920
11743,null,0,1568,1541,390,362,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,56,1,null,0,0,1920
11744,null,0,1540,1515,383,356,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,57,1,null,0,0,1920
11745,null,0,1512,1484,376,351,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,58,1,null,0,0,1920
11746,null,0,1404,1371,445,427,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,59,2,null,0,0,1920
11747,null,0,1375,1339,405,383,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,60,1,null,0,0,1920
11748,null,0,1355,1326,383,365,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,61,1,null,0,0,1920
11749,null,328,1456,1429,469,433,car,null,3,0,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,62,0,null,0,0,1920
11750,null,0,1449,1420,365,324,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,63,0,null,0,0,1920
11751,null,10,1400,1358,291,269,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,64,1,null,0,0,1920
11752,null,7,1389,1346,275,258,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,65,2,null,0,0,1920
11753,null,6,1376,1339,263,245,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,66,2,null,0,0,1920
11754,null,0,1377,1329,249,230,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,67,2,null,0,0,1920
11755,null,5,1348,1308,225,206,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,68,1,null,0,0,1920
11756,null,5,1344,1304,209,192,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,69,1,null,0,0,1920
11757,null,15,1266,1245,166,142,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,70,0,null,0,0,1920
11758,null,52,1212,1181,168,147,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,71,1,null,0,0,1920
11759,null,17,1110,1067,164,141,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,72,1,null,0,0,1920
11760,null,12,1088,1040,137,113,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,73,0,null,0,0,1920
11761,null,0,1221,1190,138,108,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,74,0,null,0,0,1920
11762,null,0,1187,1160,129,101,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,75,0,null,0,0,1920
11763,null,0,1161,1134,122,95,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,76,0,null,0,0,1920
11764,null,0,1134,1110,114,86,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,77,0,null,0,0,1920
11765,null,0,1064,1037,95,68,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,78,0,null,0,0,1920
11766,null,0,1033,1005,88,60,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,79,0,null,0,0,1920
11767,null,0,985,956,77,43,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,80,0,null,0,0,1920
11768,null,10,987,946,138,119,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,81,2,null,0,0,1920
11769,null,0,978,938,123,104,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,82,2,null,0,0,1920
11770,null,0,968,931,109,92,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,83,2,null,0,0,1920
11771,null,0,963,920,93,72,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,84,2,null,0,0,1920
11772,null,0,954,914,78,62,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,85,2,null,0,0,1920
11773,null,23,940,896,59,33,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,86,0,null,0,0,1920
11774,null,17,932,906,992,962,car,null,3,2,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,87,0,null,0,0,1920
11775,null,19,1251,1227,1017,982,car,null,3,2,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,88,0,null,0,0,1920
11776,null,17,1320,1297,1007,975,car,null,3,2,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,89,0,null,0,0,1920
11777,null,0,1281,1257,1073,1043,car,null,3,1,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,90,2,null,0,0,1920
11778,null,16,1449,1427,1051,1023,car,null,3,2,CoreView_12_disp_3_Day_zoom_0465_20171219_160902.852.png,47,0,1080,91,0,null,0,0,1920
11779,null,0,548,516,97,59,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,1,0,null,0,0,1920
11780,null,0,505,471,219,175,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,2,0,null,0,0,1920
11781,null,0,508,477,156,119,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,3,0,null,0,0,1920
11782,null,0,508,468,119,72,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,4,0,null,0,0,1920
11783,null,0,503,468,71,31,car,null,3,1,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,5,0,null,0,0,1920
11784,null,30,673,610,512,476,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,6,0,null,0,0,1920
11785,null,0,565,556,309,286,person,null,3,2,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,7,0,null,0,0,1920
11786,null,0,551,542,310,289,person,null,3,2,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,8,0,null,0,0,1920
11787,null,0,703,692,493,470,person,null,3,1,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,9,0,null,0,0,1920
11788,null,0,693,683,476,454,person,null,3,1,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,10,0,null,0,0,1920
11789,null,0,677,667,480,457,person,null,3,1,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,11,0,null,0,0,1920
11790,null,0,810,799,599,573,person,null,3,2,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,12,0,null,0,0,1920
11791,null,5,785,563,626,553,bus,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,13,1,null,0,0,1920
11792,null,4,716,547,644,571,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,14,0,null,0,0,1920
11793,null,2,175,23,592,514,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,15,0,null,0,0,1920
11794,null,7,249,210,523,474,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,16,0,null,0,0,1920
11795,null,11,261,224,479,430,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,17,0,null,0,0,1920
11796,null,9,292,252,394,342,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,18,0,null,0,0,1920
11797,null,0,239,198,352,300,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,19,0,null,0,0,1920
11798,null,9,211,170,476,419,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,20,0,null,0,0,1920
11799,null,324,440,403,837,786,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,21,0,null,0,0,1920
11800,null,320,387,343,855,801,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,22,0,null,0,0,1920
11801,null,318,305,263,829,779,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,23,0,null,0,0,1920
11802,null,321,239,189,947,917,car,null,3,1,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,24,2,null,0,0,1920
11803,null,328,289,198,965,924,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,25,1,null,0,0,1920
11804,null,334,329,241,991,945,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,26,0,null,0,0,1920
11805,null,0,208,133,936,887,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,27,0,null,0,0,1920
11806,null,20,220,141,885,839,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,28,1,null,0,0,1920
11807,null,3,821,687,769,695,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,29,0,null,0,0,1920
11808,null,0,892,827,1074,1031,car,null,3,1,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,30,0,null,0,0,1920
11809,null,0,1920,1852,861,813,car,null,3,1,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,31,1,null,0,0,1920
11810,null,5,1605,1523,834,789,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,32,0,null,0,0,1920
11811,null,3,1133,1045,701,661,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,33,0,null,0,0,1920
11812,null,0,1598,1562,998,949,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,34,0,null,0,0,1920
11813,null,0,1555,1517,994,941,car,null,3,1,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,35,0,null,0,0,1920
11814,null,0,1649,1575,1079,1057,car,null,3,1,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,36,1,null,0,0,1920
11815,null,0,1638,1593,1058,1013,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,37,0,null,0,0,1920
11816,null,0,1496,1459,978,928,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,38,0,null,0,0,1920
11817,null,0,1442,1397,976,930,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,39,0,null,0,0,1920
11818,null,0,1383,1349,971,925,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,40,0,null,0,0,1920
11819,null,0,1263,1198,1079,1054,car,null,3,1,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,41,1,null,0,0,1920
11820,null,0,1284,1207,1064,1032,car,null,3,1,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,42,1,null,0,0,1920
11821,null,0,1460,1421,1080,1043,car,null,3,1,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,43,1,null,0,0,1920
11822,null,0,1303,1226,1031,997,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,44,0,null,0,0,1920
11823,null,0,1304,1220,1004,981,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,45,1,null,0,0,1920
11824,null,0,1303,1230,984,955,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,46,1,null,0,0,1920
11825,null,0,1325,1257,971,937,car,null,3,0,CoreView_12_disp_3_Day_zoom_0018_20171219_160843.291.png,13,0,1080,47,1,null,0,0,1920
11826,null,0,266,174,689,647,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,1,0,null,0,0,1920
11827,null,0,85,5,646,606,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,2,0,null,0,0,1920
11828,null,320,625,587,833,787,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,3,0,null,0,0,1920
11829,null,316,565,524,852,797,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,4,0,null,0,0,1920
11830,null,319,489,447,831,779,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,5,0,null,0,0,1920
11831,null,26,418,344,881,840,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,6,1,null,0,0,1920
11832,null,328,427,375,947,917,car,null,3,2,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,7,2,null,0,0,1920
11833,null,326,473,386,964,918,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,8,1,null,0,0,1920
11834,null,0,393,318,935,884,car,null,3,0,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,9,0,null,0,0,1920
11835,null,344,511,426,990,947,car,null,3,0,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,10,0,null,0,0,1920
11836,null,0,1074,1005,1072,1029,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,11,0,null,0,0,1920
11837,null,3,1026,892,774,702,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,12,0,null,0,0,1920
11838,null,4,1260,1177,697,656,car,null,3,0,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,13,0,null,0,0,1920
11839,null,4,944,722,624,555,bus,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,14,2,null,0,0,1920
11840,null,1,859,689,641,567,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,15,0,null,0,0,1920
11841,null,4,338,185,592,514,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,16,0,null,0,0,1920
11842,null,0,674,641,222,175,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,17,0,null,0,0,1920
11843,null,0,713,678,105,65,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,18,0,null,0,0,1920
11844,null,0,678,642,163,123,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,19,0,null,0,0,1920
11845,null,0,675,636,117,71,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,20,0,null,0,0,1920
11846,null,0,668,632,74,30,car,null,3,2,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,21,0,null,0,0,1920
11847,null,0,876,864,493,471,person,null,3,2,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,22,0,null,0,0,1920
11848,null,0,865,855,477,460,person,null,3,2,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,23,0,null,0,0,1920
11849,null,5,422,387,524,471,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,24,0,null,0,0,1920
11850,null,0,466,423,396,346,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,25,0,null,0,0,1920
11851,null,0,410,374,362,311,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,26,0,null,0,0,1920
11852,null,0,435,396,478,435,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,27,0,null,0,0,1920
11853,null,7,381,343,473,424,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,28,0,null,0,0,1920
11854,null,0,851,840,483,460,person,null,3,2,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,29,0,null,0,0,1920
11855,null,0,736,725,316,292,person,null,3,2,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,30,0,null,0,0,1920
11856,null,0,722,713,315,292,person,null,3,2,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,31,0,null,0,0,1920
11857,null,2,1821,1734,836,793,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,32,1,null,0,0,1920
11858,null,0,1643,1605,1080,1039,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,33,1,null,0,0,1920
11859,null,0,1831,1766,1080,1061,car,null,3,2,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,34,3,null,0,0,1920
11860,null,0,1821,1777,1059,1012,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,35,0,null,0,0,1920
11861,null,0,1777,1741,999,947,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,36,0,null,0,0,1920
11862,null,0,1737,1704,994,942,car,null,3,2,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,37,0,null,0,0,1920
11863,null,0,1676,1642,978,928,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,38,0,null,0,0,1920
11864,null,0,1624,1579,977,929,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,39,0,null,0,0,1920
11865,null,0,1568,1532,970,921,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,40,0,null,0,0,1920
11866,null,0,1448,1380,1080,1052,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,41,1,null,0,0,1920
11867,null,0,1469,1406,1062,1034,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,42,1,null,0,0,1920
11868,null,0,1481,1408,1032,997,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,43,0,null,0,0,1920
11869,null,0,1486,1402,1002,978,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,44,1,null,0,0,1920
11870,null,0,1481,1410,980,953,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,45,1,null,0,0,1920
11871,null,0,1506,1434,968,937,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,46,1,null,0,0,1920
11872,null,28,844,775,511,472,car,null,3,1,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,47,0,null,0,0,1920
11873,null,0,986,975,598,570,person,null,3,2,CoreView_12_disp_3_Day_zoom_0021_20171219_160843.411.png,22,0,1080,48,0,null,0,0,1920
11874,null,14,441,400,510,486,car,null,3,2,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,1,2,null,0,0,1920
11875,null,19,474,383,504,456,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,2,1,null,0,0,1920
11876,null,20,452,313,485,438,bus,null,3,0,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,3,1,null,0,0,1920
11877,null,21,270,84,425,362,truck,null,3,0,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,4,1,null,0,0,1920
11878,null,18,433,426,585,569,person,null,3,2,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,5,0,null,0,0,1920
11879,null,16,415,407,577,561,person,null,3,2,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,6,0,null,0,0,1920
11880,null,20,426,417,582,558,person,null,3,1,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,7,0,null,0,0,1920
11881,null,19,242,229,804,780,person,null,3,2,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,8,0,null,0,0,1920
11882,null,18,444,436,688,668,person,null,3,2,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,9,0,null,0,0,1920
11883,null,17,369,360,669,649,person,null,3,1,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,10,0,null,0,0,1920
11884,null,14,410,400,794,776,person,null,3,2,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,11,0,null,0,0,1920
11885,null,14,418,406,774,752,person,null,3,1,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,12,0,null,0,0,1920
11886,null,14,776,765,917,897,person,null,3,2,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,13,0,null,0,0,1920
11887,null,21,994,971,890,862,car,null,3,0,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,14,0,null,0,0,1920
11888,null,16,900,875,981,949,car,null,3,0,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,15,0,null,0,0,1920
11889,null,21,1074,1048,1038,1006,car,null,3,0,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,16,0,null,0,0,1920
11890,null,21,1044,1023,1028,1000,car,null,3,0,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,17,0,null,0,0,1920
11891,null,17,1012,987,1018,991,car,null,3,0,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,18,0,null,0,0,1920
11892,null,13,981,954,1010,978,car,null,3,1,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,19,1,null,0,0,1920
11893,null,23,1083,1057,1002,971,car,null,3,0,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,20,0,null,0,0,1920
11894,null,24,1052,1029,994,965,car,null,3,0,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,21,0,null,0,0,1920
11895,null,20,1126,1098,933,905,car,null,3,0,CoreView_12_disp_3_Day_zoom_0448_20171219_160902.172.png,8,0,1080,22,0,null,0,0,1920
